driver_id,vehicle_class,max_load_kg,vehicle_type,total_requests,accepted_requests,rating,status,last_break_hours,hazmat_capable,harmful_substance_capable
D0437,카고,25000,탑차,103,91,4.73,1,9.9,1,0
D0438,카고,12000,카고,183,123,4.64,1,6.6,0,0
D0439,카고,8000,탑차,76,69,4.78,1,5.2,0,0
D0440,카고,5500,카고,52,38,4.13,1,9.6,0,1
D0441,카고,25000,탑차,165,109,4.48,1,9.2,0,1
D0442,카고,30000,카고,75,31,4.68,1,5.4,1,0
D0443,카고,1400,윙바디,149,147,4.52,1,8.2,1,0
D0444,카고,18000,냉장,60,33,4.54,1,6.8,0,0
D0445,카고,5500,냉장,128,127,3.84,1,11.3,0,0
D0446,카고,1000,카고,187,82,4.47,1,3.8,0,1
D0447,라보,550,라보,142,44,4.42,1,2.5,0,0
D0448,카고,1400,탑차,168,61,4.94,0,8.3,0,0
D0449,카고,8000,냉장,76,63,3.79,1,3.9,0,0
D0450,카고,1000,카고,158,146,4.6,1,4.5,1,1
D0451,카고,3500,카고,197,71,3.98,1,6.6,0,0
D0452,카고,18000,탑차,152,149,4.86,1,11.8,0,0
D0453,카고,1400,탑차,133,42,3.62,1,5.8,0,1
D0454,라보,550,라보,75,29,3.61,1,2.9,0,0
D0455,카고,25000,탑차,82,52,4.01,0,6.6,0,0
D0456,카고,18000,냉장,155,71,4.05,1,5.8,0,0
D0457,카고,25000,냉동,151,72,4.11,1,3.8,0,0
D0458,카고,2500,탑차,78,59,3.93,1,6.2,1,0
D0459,카고,25000,탑차,114,86,3.76,1,3.5,1,0
D0460,라보,550,라보,159,149,3.76,1,1.2,0,0
D0461,카고,3500,탑차,91,60,3.9,1,10.7,0,0
D0462,다마스,550,다마스,157,69,4.88,1,3.3,0,0
D0463,카고,3500,냉동,176,137,4.97,0,10.0,0,0
D0464,카고,18000,카고,72,23,4.35,1,0.8,0,1
D0465,카고,2500,탑차,115,64,3.59,1,5.8,0,0
D0466,카고,8000,냉장,154,126,4.43,1,8.6,0,0
D0467,카고,1400,탑차,182,77,4.19,1,7.2,0,0
D0468,다마스,550,다마스,154,138,3.55,1,8.9,0,0
D0469,라보,550,라보,138,120,4.85,1,0.8,0,0
D0470,카고,3500,냉장,75,63,4.15,0,3.0,0,0
D0471,카고,12000,카고,188,156,3.76,1,3.4,0,0
D0472,카고,30000,탑차,129,100,4.76,1,8.4,0,0
D0473,다마스,550,다마스,132,95,4.24,1,7.1,0,0
D0474,카고,2500,냉동,79,62,4.77,1,10.7,0,0
D0475,카고,30000,탑차,136,64,3.85,1,10.9,0,0
D0476,카고,30000,탑차,162,71,4.96,1,4.5,0,0
D0477,카고,1400,카고,145,80,4.77,1,2.6,0,1
D0478,카고,8000,카고,92,53,3.95,1,5.3,0,1
D0479,카고,8000,카고,107,103,4.31,1,7.1,1,0
D0480,카고,25000,탑차,122,47,4.78,1,11.0,1,0
D0481,카고,1400,냉장,92,35,3.91,1,4.5,0,0
D0482,카고,5500,탑차,115,48,3.68,1,7.3,0,0
D0483,카고,25000,탑차,145,50,3.99,1,7.6,0,0
D0484,카고,5500,윙바디,73,42,4.01,1,0.9,0,0
D0485,카고,25000,탑차,119,107,4.33,1,1.2,0,1
D0486,카고,30000,카고,135,125,4.06,1,1.6,1,0
D0487,카고,18000,냉장,184,143,3.99,1,9.5,0,0
D0488,카고,8000,윙바디,153,81,4.01,1,2.5,1,0
D0489,라보,550,라보,158,140,3.94,1,7.7,0,0
D0490,카고,1400,윙바디,83,81,4.6,1,5.3,0,0
D0491,카고,8000,탑차,90,70,4.82,0,10.2,0,0
D0492,카고,1000,냉동,143,126,3.98,1,2.7,0,0
D0493,카고,2500,탑차,72,26,3.8,1,11.2,0,0
D0494,카고,25000,카고,115,49,4.65,1,9.1,0,0
D0495,카고,5500,윙바디,114,35,4.5,1,4.5,0,0
D0496,카고,1000,윙바디,162,77,4.79,1,1.2,0,0
D0497,카고,12000,카고,75,54,4.13,1,1.3,0,0
D0498,카고,30000,냉장,108,87,4.81,1,4.1,0,0
D0499,카고,25000,카고,70,50,4.96,1,10.8,0,0
D0500,카고,3500,윙바디,194,95,3.73,1,11.5,0,0
D0501,카고,1000,윙바디,192,87,4.92,0,7.4,0,0
D0502,카고,1000,카고,58,21,4.57,0,6.2,0,0
D0503,카고,3500,탑차,192,62,3.75,1,11.1,0,0
D0504,카고,5500,탑차,79,25,3.72,1,10.6,0,1
D0505,카고,1400,윙바디,97,74,4.01,1,4.3,1,0
D0506,카고,1000,윙바디,157,97,4.59,1,0.9,1,0
D0507,카고,18000,냉동,144,67,3.65,0,7.5,0,0
D0508,카고,12000,탑차,133,58,4.89,1,5.8,1,0
D0509,카고,3500,냉동,185,158,4.58,1,6.5,0,0
D0510,카고,25000,윙바디,161,105,4.63,1,7.8,1,0
D0511,라보,550,라보,135,78,3.86,1,2.0,0,0
D0512,카고,25000,냉동,100,37,4.1,1,5.7,0,0
D0513,카고,12000,윙바디,71,23,4.09,1,4.0,0,0
D0514,카고,18000,냉장,172,162,4.55,1,5.5,0,0
D0515,카고,8000,냉장,156,105,4.71,1,9.4,0,0
D0516,카고,8000,윙바디,199,138,3.82,1,6.5,0,0
D0517,카고,30000,냉동,119,114,3.77,0,10.9,0,0
D0518,카고,2500,윙바디,169,130,4.79,1,6.4,0,1
D0519,카고,5500,카고,103,93,3.93,1,4.2,1,0
D0520,카고,30000,냉장,126,76,4.91,1,9.2,0,0
D0521,카고,2500,냉장,105,73,4.28,1,8.6,0,0
D0522,카고,1400,탑차,65,50,4.25,1,1.5,0,0
D0523,카고,25000,카고,156,65,4.59,1,2.7,0,0
D0524,카고,2500,탑차,144,128,3.93,1,1.4,1,0
D0525,카고,12000,윙바디,193,160,3.79,1,3.2,0,0
D0526,카고,12000,윙바디,199,94,4.06,1,6.6,0,1
D0527,카고,12000,카고,158,73,4.19,1,5.4,0,0
D0528,카고,12000,윙바디,96,77,4.76,1,5.9,0,0
D0529,카고,25000,카고,150,78,4.85,1,9.2,1,1
D0530,카고,8000,카고,50,33,4.78,1,5.2,0,1
D0531,카고,8000,탑차,180,76,4.56,1,1.0,0,1
D0532,라보,550,라보,79,51,3.92,1,8.0,0,0
D0533,카고,5500,탑차,146,45,4.58,1,0.6,0,0
D0534,라보,550,라보,98,82,3.65,1,10.9,0,0
D0535,카고,18000,탑차,156,147,4.58,1,0.8,0,1
D0536,카고,2500,카고,128,51,3.62,1,5.7,0,0
D0537,카고,12000,탑차,63,56,4.53,1,5.0,1,0
D0538,카고,1400,카고,107,58,3.57,1,7.6,1,0
D0539,라보,550,라보,193,153,3.88,0,11.7,0,0
D0540,카고,12000,카고,123,104,4.69,1,10.2,0,0
D0541,카고,1000,탑차,188,73,4.97,1,2.8,1,0
D0542,카고,1400,탑차,131,43,4.94,1,3.6,0,0
D0543,카고,2500,카고,179,151,3.97,1,7.7,0,0
D0544,카고,3500,탑차,63,51,4.92,1,11.5,0,0
D0545,카고,2500,윙바디,189,70,4.21,1,9.0,0,0
D0546,카고,3500,탑차,109,55,3.84,1,1.0,0,0
D0547,카고,1400,카고,63,28,4.48,1,3.7,0,0
D0548,카고,25000,카고,84,76,4.32,1,8.3,0,0
D0549,카고,12000,냉장,189,171,4.5,1,1.6,0,0
D0550,카고,30000,카고,123,114,3.98,1,1.8,0,1
D0551,카고,1400,냉동,54,20,3.77,1,6.7,0,0
D0552,다마스,550,다마스,154,114,4.28,1,6.6,0,0
D0553,카고,1400,탑차,79,68,4.33,1,10.8,0,1
D0554,카고,3500,탑차,60,42,4.94,1,4.2,0,0
D0555,카고,1400,탑차,182,129,4.06,1,9.5,0,0
D0556,카고,25000,탑차,77,59,4.94,1,6.0,1,0
D0557,카고,25000,윙바디,78,24,3.71,1,8.9,1,0
D0558,카고,18000,탑차,100,53,4.14,1,1.9,1,0
D0559,카고,30000,탑차,178,104,4.23,1,3.1,1,0
D0560,카고,1400,윙바디,133,60,4.55,1,10.3,1,0
D0561,라보,550,라보,151,146,4.93,1,8.9,0,0
D0562,카고,8000,탑차,133,48,4.38,1,6.8,0,0
D0563,카고,1000,탑차,183,59,3.51,1,2.8,1,0
D0564,다마스,550,다마스,192,190,4.9,1,4.6,0,0
D0565,카고,25000,냉장,65,24,3.93,1,7.8,0,0
D0566,카고,5500,카고,70,21,4.61,1,10.4,0,0
D0567,카고,1400,탑차,93,64,4.88,1,1.5,0,1
D0568,카고,5500,윙바디,156,62,4.64,1,1.4,1,1
D0569,카고,8000,냉동,79,29,4.26,1,5.7,0,0
D0570,카고,3500,카고,179,148,4.67,1,8.1,0,0
D0571,카고,18000,탑차,152,61,4.01,1,5.2,0,0
D0572,카고,18000,탑차,158,103,3.83,1,7.7,1,0
D0573,카고,30000,카고,121,37,4.42,1,0.9,0,1
D0574,카고,18000,윙바디,162,97,4.22,1,11.3,0,0
D0575,카고,1400,윙바디,50,37,4.25,1,1.8,0,0
D0576,카고,5500,카고,104,36,4.5,1,3.0,0,0
D0577,카고,12000,윙바디,178,103,3.8,1,4.7,0,0
D0578,다마스,550,다마스,167,160,4.46,1,9.9,0,0
D0579,카고,1000,카고,54,21,4.62,1,0.8,0,0
D0580,카고,1000,윙바디,50,18,4.52,1,2.1,1,0
D0581,카고,5500,탑차,91,28,4.03,1,10.5,0,0
D0582,카고,12000,탑차,161,133,3.71,1,5.7,0,1
D0583,카고,25000,탑차,112,93,3.72,1,2.1,0,1
D0584,다마스,550,다마스,169,110,4.03,1,1.3,0,0
D0585,카고,3500,냉장,194,147,3.55,1,10.0,0,0
D0586,카고,12000,윙바디,131,102,3.71,1,9.7,0,0
D0587,카고,2500,카고,145,95,3.6,1,4.8,0,0
D0588,카고,8000,카고,192,126,4.67,0,4.3,0,0
D0589,카고,8000,카고,192,140,4.25,1,4.9,0,0
D0590,카고,2500,카고,109,67,3.9,0,10.3,0,0
D0591,카고,1400,윙바디,127,95,4.26,1,11.3,0,0
D0592,카고,1000,카고,98,78,4.09,1,8.9,0,0
D0593,카고,30000,카고,181,94,4.09,1,4.7,0,0
D0594,카고,25000,윙바디,145,64,4.99,1,4.7,0,0
D0595,카고,1400,탑차,115,110,4.88,1,6.9,1,0
D0596,카고,18000,윙바디,97,75,3.56,0,1.8,0,0
D0597,카고,18000,카고,59,26,4.59,1,2.4,0,0
D0598,카고,1000,냉동,161,60,3.88,1,1.8,0,0
D0599,카고,8000,탑차,74,29,3.69,1,7.2,0,1
D0600,카고,3500,윙바디,116,78,3.53,1,3.4,0,0
D0601,카고,30000,카고,55,54,3.9,1,6.4,0,0
D0602,카고,5500,탑차,179,110,3.57,1,10.3,0,1
D0603,카고,18000,카고,97,35,4.71,1,11.1,1,0
D0604,카고,18000,윙바디,84,59,4.17,1,2.2,0,0
D0605,카고,1000,카고,80,76,3.67,1,3.4,1,1
D0606,카고,1400,윙바디,133,90,3.74,1,4.6,0,0
D0607,카고,1000,탑차,151,103,4.48,1,2.3,0,0
D0608,카고,25000,탑차,184,69,4.8,1,3.5,0,1
D0609,라보,550,라보,109,41,4.15,1,6.0,0,0
D0610,라보,550,라보,192,161,4.49,0,0.8,0,0
D0611,카고,18000,탑차,130,111,3.57,0,4.0,0,0
D0612,다마스,550,다마스,108,40,4.06,1,2.5,0,0
D0613,카고,1000,윙바디,152,139,4.87,0,8.7,0,0
D0614,카고,30000,냉동,99,65,4.61,1,1.8,0,0
D0615,카고,1400,카고,142,57,4.85,1,7.2,0,1
D0616,다마스,550,다마스,140,83,4.45,1,3.6,0,0
D0617,카고,3500,윙바디,137,118,3.9,1,6.4,0,0
D0618,카고,1000,탑차,162,144,3.76,1,11.1,0,0
D0619,카고,3500,탑차,106,52,3.83,1,3.4,0,1
D0620,카고,12000,윙바디,137,96,4.44,0,8.6,0,1
D0621,카고,2500,카고,96,50,3.75,1,5.2,0,0
D0622,다마스,550,다마스,187,157,3.51,0,9.6,0,0
D0623,카고,2500,윙바디,129,65,3.98,1,11.3,0,0
D0624,다마스,550,다마스,91,78,4.84,1,11.0,0,0
D0625,다마스,550,다마스,118,105,3.94,1,11.0,0,0
D0626,카고,8000,냉동,84,41,4.66,0,9.9,0,0
D0627,카고,8000,탑차,121,36,4.51,1,1.6,1,0
D0628,카고,3500,냉동,194,70,4.14,0,9.2,0,0
D0629,카고,2500,탑차,179,119,4.94,1,10.2,0,0
D0630,카고,2500,탑차,100,98,4.18,1,2.1,1,0
D0631,카고,5500,카고,81,34,3.98,1,8.5,0,0
D0632,카고,3500,카고,160,143,4.73,1,2.1,0,0
D0633,카고,5500,냉동,124,82,4.26,1,4.3,0,0
D0634,라보,550,라보,132,96,4.94,1,8.7,0,0
D0635,카고,30000,냉장,90,28,3.88,0,10.6,0,0
D0636,다마스,550,다마스,153,151,4.77,0,1.7,0,0
D0637,다마스,550,다마스,174,89,3.81,1,11.1,0,0
D0638,카고,25000,윙바디,97,29,4.97,1,7.5,0,0
D0639,카고,1000,카고,130,88,3.92,1,5.0,0,0
D0640,카고,12000,카고,105,74,4.03,1,1.4,1,1
D0641,카고,1000,카고,158,106,4.72,1,2.1,1,1
D0642,카고,30000,카고,76,27,4.04,1,4.7,0,0
D0643,카고,30000,탑차,197,191,4.59,1,1.6,0,0
D0644,카고,12000,윙바디,86,45,4.24,1,5.5,1,0
D0645,카고,25000,윙바디,169,66,4.57,1,8.3,1,0
D0646,카고,1400,카고,126,104,4.38,1,9.6,0,0
D0647,카고,5500,윙바디,67,31,3.66,1,4.7,1,0
D0648,카고,2500,냉동,153,55,4.34,1,8.1,0,0
D0649,카고,1400,냉장,142,134,4.58,0,8.4,0,0
D0650,카고,3500,탑차,103,100,3.65,1,8.3,0,0
D0651,라보,550,라보,113,80,4.39,1,4.1,0,0
D0652,카고,25000,냉동,120,48,3.65,1,2.5,0,0
D0653,카고,18000,냉동,172,52,4.75,1,11.3,0,0
D0654,카고,2500,탑차,113,104,4.27,1,8.4,0,0
D0655,카고,1000,탑차,132,81,3.56,0,6.8,1,0
D0656,카고,18000,윙바디,199,126,3.56,1,0.7,1,0
D0657,카고,18000,윙바디,199,110,3.76,1,3.8,0,0
D0658,카고,18000,냉동,102,79,3.82,1,8.5,0,0
D0659,카고,1400,카고,108,46,4.4,1,5.5,0,0
D0660,카고,8000,탑차,113,71,3.8,1,10.3,0,0
D0661,카고,18000,카고,157,68,3.9,1,7.9,0,0
D0662,카고,2500,카고,178,177,4.51,1,4.2,0,0
D0663,카고,3500,탑차,137,82,4.45,1,11.6,0,1
D0664,카고,1400,윙바디,149,88,3.91,1,3.5,0,0
D0665,카고,30000,카고,147,113,4.48,1,1.4,0,0
D0666,카고,25000,카고,140,101,4.71,1,7.1,1,0
D0667,카고,1400,카고,189,166,4.86,1,0.5,0,0
D0668,라보,550,라보,152,124,4.05,1,2.1,0,0
D0669,카고,1000,카고,141,54,3.55,1,8.6,0,0
D0670,다마스,550,다마스,69,63,4.07,1,2.1,0,0
D0671,카고,25000,탑차,190,60,4.86,1,11.9,0,0
D0672,카고,12000,카고,52,28,4.19,1,3.5,0,0
D0673,카고,3500,탑차,118,74,3.67,0,9.4,1,0
D0674,카고,25000,카고,142,54,3.86,1,5.5,0,0
D0675,라보,550,라보,143,138,4.77,1,2.7,0,0
D0676,카고,2500,탑차,91,48,3.72,1,3.7,1,0
D0677,카고,25000,탑차,147,99,4.42,1,3.3,0,0
D0678,카고,2500,탑차,199,125,4.87,1,9.3,1,1
D0679,카고,8000,카고,88,38,4.04,1,0.9,1,0
D0680,카고,18000,탑차,52,27,3.7,1,2.6,1,0
D0681,카고,18000,카고,141,52,3.78,1,3.7,0,0
D0682,카고,3500,카고,63,21,4.08,0,2.9,0,1
D0683,카고,25000,윙바디,111,85,4.6,1,6.1,0,0
D0684,라보,550,라보,154,77,3.82,1,7.7,0,0
D0685,카고,1400,윙바디,89,35,4.71,1,2.1,0,0
D0686,카고,12000,탑차,126,39,4.67,1,6.7,0,1
D0687,카고,25000,윙바디,179,166,3.54,1,11.9,0,0
D0688,카고,3500,윙바디,183,139,4.16,1,8.8,0,0
D0689,카고,25000,윙바디,177,172,3.54,1,3.2,0,0
D0690,라보,550,라보,79,44,4.78,1,5.8,0,0
D0691,카고,18000,윙바디,70,57,3.62,1,5.6,0,0
D0692,카고,8000,탑차,68,30,4.75,1,7.7,1,1
D0693,카고,3500,카고,149,103,4.93,1,8.1,0,0
D0694,카고,1000,냉동,132,101,3.51,1,7.5,0,0
D0695,카고,3500,윙바디,131,125,3.91,1,10.7,1,1
D0696,다마스,550,다마스,130,55,4.77,1,5.7,0,0
D0697,카고,30000,윙바디,152,65,3.79,1,9.4,0,0
D0698,라보,550,라보,155,129,4.37,1,1.1,0,0
D0699,카고,18000,카고,168,91,4.44,1,3.4,0,0
D0700,카고,2500,냉장,149,105,3.69,1,7.6,0,0
D0701,카고,2500,냉동,155,62,4.28,0,5.1,0,0
D0702,카고,12000,탑차,188,100,3.78,1,0.9,0,0
D0703,카고,18000,카고,82,65,4.18,1,5.1,1,1
D0704,카고,12000,윙바디,89,49,4.36,0,4.1,0,0
D0705,카고,1400,카고,195,95,3.63,1,3.4,0,0
D0706,카고,12000,냉장,71,30,3.6,1,9.3,0,0
D0707,카고,1000,카고,174,133,4.88,1,3.4,0,0
D0708,카고,2500,카고,71,31,4.47,1,1.3,0,0
D0709,카고,25000,냉장,160,60,4.03,1,11.1,0,0
D0710,라보,550,라보,183,71,4.77,1,6.3,0,0
D0711,다마스,550,다마스,152,80,4.47,1,10.9,0,0
D0712,카고,25000,윙바디,99,38,4.78,1,11.1,0,0
D0713,카고,25000,탑차,153,131,3.62,1,0.5,0,0
D0714,다마스,550,다마스,51,18,4.48,1,6.6,0,0
D0715,카고,3500,탑차,176,95,4.47,1,2.3,0,0
D0716,카고,25000,카고,174,122,3.61,1,0.6,0,0
D0717,카고,30000,탑차,195,180,3.66,1,7.6,0,1
D0718,카고,30000,탑차,107,78,4.33,1,11.1,1,0
D0719,카고,18000,카고,196,101,4.26,1,8.6,0,0
D0720,카고,1000,탑차,114,72,4.6,1,2.7,0,0
D0721,카고,1400,탑차,183,89,3.68,1,11.3,0,0
D0722,라보,550,라보,128,83,4.26,1,10.8,0,0
D0723,라보,550,라보,156,112,4.85,1,4.3,0,0
D0724,라보,550,라보,61,42,4.01,1,4.9,0,0
D0725,카고,1000,탑차,51,32,4.62,1,10.0,0,1
D0726,카고,5500,윙바디,120,46,4.2,1,7.6,0,0
D0727,다마스,550,다마스,74,66,4.82,1,3.8,0,0
D0728,카고,8000,윙바디,192,118,3.98,1,1.7,0,1
D0729,다마스,550,다마스,60,34,3.83,1,9.6,0,0
D0730,카고,8000,윙바디,127,44,4.18,1,10.9,1,1
D0731,카고,1400,카고,71,47,4.72,0,3.6,0,0
D0732,카고,1000,탑차,80,66,3.99,1,9.7,0,1
D0733,라보,550,라보,157,85,3.58,1,4.4,0,0
D0734,라보,550,라보,154,63,4.11,1,2.8,0,0
D0735,카고,1400,카고,129,103,4.57,1,11.2,0,0
D0736,카고,12000,냉동,107,38,4.77,1,7.7,0,0
D0737,카고,30000,탑차,109,41,4.57,1,8.4,1,1
D0738,카고,1400,탑차,138,60,4.05,1,3.2,0,0
D0739,카고,2500,탑차,80,76,4.12,1,7.8,0,0
D0740,카고,12000,냉장,71,67,4.61,1,3.5,0,0
D0741,다마스,550,다마스,184,125,4.44,0,0.7,0,0
D0742,카고,12000,윙바디,106,76,4.07,1,2.0,0,0
D0743,카고,3500,카고,56,32,3.92,1,6.3,0,0
D0744,카고,8000,탑차,171,51,4.15,1,3.0,0,0
D0745,카고,25000,냉장,190,137,4.1,1,3.9,0,0
D0746,카고,12000,카고,181,119,4.12,1,2.2,0,0
D0747,다마스,550,다마스,57,53,4.63,1,10.7,0,0
D0748,카고,25000,카고,99,64,4.84,1,9.3,0,0
D0749,카고,25000,냉동,184,115,4.25,1,6.3,0,0
D0750,카고,5500,카고,78,68,4.26,1,6.2,1,0
D0751,카고,2500,냉동,102,81,4.24,1,11.9,0,0
D0752,카고,2500,냉장,80,66,3.89,1,11.2,0,0
D0753,카고,30000,탑차,77,68,3.78,1,9.8,0,0
D0754,카고,1000,냉동,176,159,4.36,1,6.3,0,0
D0755,카고,5500,윙바디,134,116,3.92,1,6.8,0,0
D0756,카고,30000,탑차,98,86,4.8,1,11.7,0,0
D0757,카고,2500,탑차,112,57,4.34,1,12.0,0,0
D0758,카고,3500,탑차,189,134,4.9,0,5.5,0,0
D0759,라보,550,라보,193,147,3.78,1,1.1,0,0
D0760,카고,1000,탑차,124,85,4.66,1,3.7,0,0
D0761,카고,3500,윙바디,121,97,3.66,1,7.4,0,0
D0762,카고,30000,윙바디,110,40,3.57,1,10.7,0,0
D0763,카고,25000,윙바디,100,33,4.23,1,5.7,1,0
D0764,카고,3500,카고,75,53,3.61,1,9.0,1,0
D0765,카고,2500,카고,160,62,4.63,1,5.5,0,0
D0766,카고,1000,카고,136,70,4.91,1,7.0,0,1
D0767,카고,18000,탑차,194,62,4.41,1,3.8,0,0
D0768,카고,5500,카고,65,49,4.59,1,4.7,1,0
D0769,카고,8000,카고,140,97,3.98,1,7.2,0,0
D0770,카고,1000,카고,84,82,3.86,1,4.8,0,0
D0771,카고,18000,윙바디,55,23,3.86,0,3.8,0,0
D0772,카고,5500,윙바디,167,115,3.53,1,5.2,0,0
D0773,카고,3500,카고,174,170,3.6,1,8.1,0,0
D0774,카고,30000,냉장,105,49,3.96,1,6.4,0,0
D0775,카고,30000,탑차,173,159,4.15,1,6.2,0,0
D0776,카고,5500,카고,133,79,3.76,1,7.1,0,0
D0777,카고,8000,냉장,194,186,4.57,1,7.8,0,0
D0778,카고,18000,윙바디,161,93,4.37,1,11.7,0,0
D0779,카고,25000,탑차,177,83,4.09,1,3.3,1,0
D0780,다마스,550,다마스,176,157,4.41,1,9.4,0,0
D0781,카고,30000,냉장,97,83,4.71,1,6.1,0,0
D0782,카고,25000,카고,53,16,4.44,1,3.4,0,0
D0783,카고,30000,카고,112,38,4.04,1,8.1,0,0
D0784,카고,8000,탑차,56,53,4.78,0,10.7,0,1
D0785,카고,12000,탑차,146,143,4.79,1,7.2,0,0
D0786,카고,8000,카고,140,124,3.71,1,5.2,0,1
D0787,카고,18000,냉동,100,71,4.55,1,3.5,0,0
D0788,카고,1000,탑차,132,76,4.24,0,11.8,0,0
D0789,카고,12000,탑차,148,56,4.49,1,1.9,0,0
D0790,카고,12000,카고,167,114,3.66,1,10.5,0,0
D0791,카고,5500,탑차,68,28,4.04,1,7.2,0,0
D0792,카고,5500,카고,168,165,4.83,1,9.8,0,0
D0793,카고,18000,탑차,95,69,4.36,1,8.5,1,0
D0794,카고,5500,카고,115,49,4.16,1,6.4,0,0
D0795,카고,1000,윙바디,75,52,3.56,1,4.0,0,0
D0796,라보,550,라보,166,139,4.13,1,9.2,0,0
D0797,카고,8000,탑차,181,112,4.14,1,10.9,0,0
D0798,카고,1000,카고,159,58,3.57,0,7.8,0,0
D0799,카고,1000,카고,146,52,4.49,1,0.8,0,0
D0800,카고,1000,탑차,130,104,4.01,1,1.8,0,0
D0801,카고,1000,냉동,68,60,4.72,1,3.8,0,0
D0802,카고,2500,탑차,71,60,3.79,1,9.7,1,1
D0803,라보,550,라보,148,116,4.96,1,7.9,0,0
D0804,다마스,550,다마스,175,126,3.73,1,3.0,0,0
D0805,카고,5500,카고,146,143,3.86,1,7.0,0,0
D0806,카고,3500,탑차,133,130,4.42,1,0.8,0,0
D0807,카고,3500,윙바디,75,62,4.44,1,10.1,0,0
D0808,카고,5500,탑차,143,56,3.59,1,2.0,0,1
D0809,카고,3500,윙바디,112,111,3.61,1,1.2,0,0
D0810,카고,1000,냉동,136,94,4.82,1,3.0,0,0
D0811,카고,2500,냉장,158,71,3.87,1,7.6,0,0
D0812,카고,2500,카고,151,138,3.92,1,2.9,0,1
D0813,카고,1400,냉장,78,55,4.97,1,8.2,0,0
D0814,다마스,550,다마스,179,84,3.85,1,7.5,0,0
D0815,다마스,550,다마스,172,84,4.3,1,10.9,0,0
D0816,라보,550,라보,162,62,4.51,1,9.2,0,0
D0817,카고,5500,탑차,166,108,3.5,1,10.0,0,0
D0818,카고,18000,냉동,130,61,4.79,1,11.3,0,0
D0819,카고,25000,카고,56,23,4.3,1,8.5,0,0
D0820,카고,5500,냉동,86,85,4.79,1,10.6,0,0
D0821,카고,5500,윙바디,118,57,4.11,1,7.5,0,0
D0822,카고,30000,윙바디,171,99,4.71,1,7.5,1,0
D0823,카고,25000,윙바디,138,77,4.87,1,6.0,1,0
D0824,다마스,550,다마스,194,69,4.64,1,4.7,0,0
D0825,카고,8000,윙바디,111,90,4.85,1,8.0,0,1
D0826,라보,550,라보,92,27,4.01,1,1.2,0,0
D0827,카고,1000,카고,138,41,3.72,1,10.6,0,1
D0828,카고,1000,윙바디,158,114,4.98,0,11.3,0,0
D0829,카고,18000,탑차,55,18,4.12,1,7.0,0,0
D0830,카고,8000,카고,101,71,4.43,1,8.9,1,0
D0831,카고,12000,탑차,63,45,4.15,1,11.5,1,1
D0832,다마스,550,다마스,65,59,4.56,1,9.6,0,0
D0833,카고,18000,냉동,67,31,4.17,1,5.9,0,0
D0834,카고,25000,탑차,62,25,4.77,1,6.3,0,0
D0835,카고,25000,탑차,107,49,3.83,1,3.4,0,1
D0836,카고,5500,윙바디,63,59,4.16,1,1.0,0,1
D0837,카고,2500,카고,199,128,4.89,1,9.6,0,0
D0838,카고,12000,카고,173,161,4.23,1,5.2,0,0
D0839,카고,1000,카고,133,112,4.93,1,3.4,0,1
D0840,라보,550,라보,109,33,3.74,1,2.2,0,0
D0841,카고,3500,탑차,79,58,4.24,1,1.3,0,0
D0842,카고,1000,탑차,86,35,3.93,1,0.5,0,1
D0843,카고,2500,카고,146,49,3.57,1,11.9,0,0
D0844,카고,8000,냉동,144,94,4.39,1,4.1,0,0
D0845,카고,3500,탑차,116,45,4.28,1,3.1,0,0
D0846,카고,5500,냉동,145,101,4.83,1,10.4,0,0
D0847,다마스,550,다마스,54,44,4.53,1,11.1,0,0
D0848,카고,8000,탑차,161,98,4.09,1,5.1,0,1
D0849,다마스,550,다마스,150,102,4.16,1,11.2,0,0
D0850,카고,3500,윙바디,58,31,4.72,1,6.9,0,0
D0851,카고,30000,탑차,78,44,3.68,0,7.9,1,0
D0852,카고,3500,냉장,84,30,3.53,1,4.1,0,0
D0853,카고,1000,탑차,138,105,4.28,1,1.9,0,0
D0854,카고,3500,카고,74,29,4.1,1,9.0,0,0
D0855,카고,5500,윙바디,154,91,3.92,1,7.4,0,1
D0856,다마스,550,다마스,175,96,3.88,1,0.5,0,0
D0857,카고,12000,윙바디,79,73,4.45,1,6.3,0,1
D0858,카고,8000,카고,145,128,4.0,1,8.0,0,0
D0859,카고,8000,카고,59,25,4.21,1,4.6,0,0
D0860,카고,30000,윙바디,58,38,4.8,1,6.7,0,1
D0861,카고,12000,카고,161,73,4.42,1,10.8,0,0
D0862,카고,25000,카고,95,88,3.53,0,4.1,0,1
D0863,다마스,550,다마스,74,43,4.53,1,2.6,0,0
D0864,카고,12000,윙바디,97,71,4.18,1,2.9,1,0
D0865,카고,25000,냉동,178,74,4.27,1,10.6,0,0
D0866,카고,30000,탑차,98,87,4.78,0,3.9,1,0
D0867,카고,18000,윙바디,112,44,3.7,1,3.1,1,1
D0868,카고,18000,카고,120,92,4.15,1,10.6,1,0
D0869,카고,3500,탑차,76,70,4.49,1,4.0,1,0
D0870,카고,18000,탑차,105,44,4.64,1,5.1,0,0
D0871,카고,30000,탑차,109,102,3.87,1,7.6,1,0
D0872,카고,12000,카고,95,70,4.26,1,11.3,0,0
D0873,라보,550,라보,53,21,4.88,1,7.8,0,0
D0874,라보,550,라보,129,48,3.74,1,9.0,0,0
